Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:75vEuMA15pb8JmgrGugHEs,"Eenie Meenie","My World 2.0","Justin Bieber;Sean Kingston",2010-01-01,202626,5,false,quirky613,2026-06-25T23:05:35Z,"","RBMG/Def Jam",0.718,0.588,1,-4.192,1,0.0318,0.0525,0,0.0991,0.812,121.22,4
spotify:track:4E5P1XyAFtrjpiIxkydly4,"Replay","Replay","Iyaz",2009-08-18,182306,87,false,quirky613,2026-06-25T23:08:08Z,"","Time Is Money/Beluga Heights/Reprise",0.706,0.751,9,-6.323,1,0.0708,0.173,0,0.168,0.195,91.031,4
spotify:track:3HVr6jTVwBHBa2flM0eURR,"Glorious (feat. Skylar Grey)","Glorious (feat. Skylar Grey)","Macklemore;Skylar Grey",2017-06-15,220454,3,true,quirky613,2026-06-25T23:20:14Z,"","Bendo LLC",0.731,0.794,0,-5.126,0,0.0522,0.0323,0.0000259,0.112,0.356,139.994,4
spotify:track:0AKejOKlGdiB53QpwAeenO,"Don't Wanna Know","Don't Wanna Know","Maroon 5;Kendrick Lamar",2016-10-11,214480,2,false,quirky613,2026-06-25T23:20:51Z,"jazz funk,funk,soul jazz,acid jazz","Interscope Records",0.777,0.627,7,-6.142,1,0.0792,0.356,0,0.0956,0.444,100.054,4
spotify:track:3EVooCKm9XbvXsfgjhGDAB,"I'm Gonna Show You Crazy","I Don't Wanna Grow Up","Bebe Rexha",2015-05-12,207775,47,true,quirky613,2026-06-25T23:20:56Z,"indie soul","Warner Records",0.474,0.537,2,-6.77,1,0.0649,0.0758,0,0.316,0.335,90.103,4
spotify:track:2LFEAXVwSf9ykTDPu4etrg,"Sweet Beginnings","I Don't Wanna Grow Up","Bebe Rexha",2015-05-12,230733,38,false,quirky613,2026-06-25T23:20:56Z,"indie soul","Warner Records",0.612,0.663,0,-4.486,1,0.038,0.0333,0,0.235,0.466,95.979,4
spotify:track:0GNI8K3VATWBABQFAzBAYe,"Stay","Unapologetic (Deluxe)","Rihanna;Mikky Ekko",2012-12-11,240706,77,false,quirky613,2026-06-25T23:22:46Z,"old school hip hop,east coast hip hop","Def Jam Recordings",0.621,0.31,9,-10.164,0,0.0283,0.945,0.0000612,0.117,0.125,111.881,4
spotify:track:1o4XQ7tYJrDxgEpJufbOI8,"Stay The Night - Featuring Hayley Williams Of Paramore","Clarity (Deluxe)","Zedd;Hayley Williams",2012,217346,1,false,quirky613,2026-06-25T23:23:02Z,"pop","Universal Music Group",0.595,0.736,8,-3.115,1,0.0406,0.116,0,0.0931,0.506,127.956,4
spotify:track:4H7WNRErSbONkM06blBoGc,"Stay","beerbongs & bentleys","Post Malone",2018-04-27,204426,72,true,quirky613,2026-06-25T23:23:16Z,"","Republic Records",0.506,0.48,5,-5.418,1,0.0266,0.449,0,0.147,0.351,86.042,4
spotify:track:5IZc3KIVFhjzJ0L2kiXzUl,"Promise (feat. Fetty Wap)","Summer In The Winter","Kid Ink;Fetty Wap",2015-12-25,224236,66,true,quirky613,2026-06-25T23:24:57Z,"rap,melodic rap,trap","Tha Alumni Music Group/88 Classic/RCA Records",0.797,0.469,8,-8.112,1,0.0646,0.0599,0,0.0753,0.481,103.057,4
spotify:track:18uwL0vNUanqZH0ro2QcOP,"comethru","summer,","Jeremy Zucker",2018-09-28,181613,75,false,quirky613,2026-06-25T23:25:01Z,"","Republic Records",0.796,0.178,0,-11.991,1,0.0572,0.607,0,0.623,0.608,93.976,4
spotify:track:2dBwB667LHQkLhdYlwLUZK,"Summertime Sadness","Born To Die - The Paradise Edition","Lana Del Rey",2012-11-12,265427,69,false,quirky613,2026-06-25T23:25:53Z,"rap,hip hop","Polydor Records",0.565,0.654,1,-6.826,0,0.0335,0.0542,0.0000018,0.122,0.235,111.968,4
spotify:track:1nagrEJxg2Tayyy7p2MnKY,"Crazy","Move in Spectrums","Au Revoir Simone",2013-09-24,178226,20,false,quirky613,2026-06-25T23:34:14Z,"old school hip hop","Instant Records",0.509,0.71,1,-5.451,1,0.0293,0.00249,0.0024,0.133,0.473,174.962,4
spotify:track:1IIKrJVP1C9N7iPtG6eOsK,"Go Crazy","Slime & B","Chris Brown;Young Thug",2020-05-08,176960,79,true,quirky613,2026-06-25T23:34:53Z,"hip hop,west coast hip hop","Chris Brown Entertainment/300 Entertainment/RCA Records",0.755,0.578,0,-8.932,0,0.145,0.316,0,0.25,0.581,94.148,4
spotify:track:4soAFeob6xqOncRsPwa9wx,"Dark Paradise","Born To Die","Lana Del Rey",2012-01-30,243173,41,false,quirky613,2026-06-25T23:35:37Z,"rap,hip hop","Urban",0.585,0.644,4,-8.346,1,0.0604,0.113,0,0.181,0.406,120.017,4
spotify:track:7IVukH71OXfAu3KudrrizN,"Japanese Denim","Get You - Single","Daniel Caesar",2016-10-21,270556,84,true,quirky613,2026-06-25T23:42:42Z,"","HV Recordings",0.721,0.227,3,-8.293,1,0.0377,0.13,0.00000611,0.0748,0.366,124.036,3
spotify:track:5pfJsMwoRYKampPay8amX0,"Downtown (feat. Melle Mel, Grandmaster Caz, Kool Moe Dee & Eric Nally)","This Unruly Mess I've Made","Macklemore & Ryan Lewis;Macklemore;Ryan Lewis;Grandmaster Melle Mel;Grandmaster Caz;Kool Moe Dee;Eric Nally",2016-02-26,292593,69,true,quirky613,2026-06-25T23:43:00Z,"r&b","Macklemore",0.828,0.609,1,-4.402,1,0.0694,0.0916,0.00000121,0.291,0.707,109.725,4
spotify:track:1RUTIdTnFs8lHSc0Zr4UJB,"Up Up & Away","Man On The Moon: The End Of Day (Deluxe)","Kid Cudi",2009-01-01,227346,65,true,quirky613,2026-06-25T23:43:08Z,"west coast hip hop,old school hip hop,g-funk,gangster rap","Kid Cudi/Universal Records",0.66,0.881,10,-6.119,0,0.0849,0.0722,0.0000343,0.362,0.586,120.018,4
spotify:track:58ijtNiLXPW6d24WmoMCAP,"Lately","Nostalgia Pack","Forrest Frank;Forrest.",2023-05-26,207017,49,false,quirky613,2026-06-25T23:45:52Z,"funk rock,funk","Forrest Frank Music Inc. / 10K Projects",0.714,0.633,0,-4.069,1,0.181,0.227,0.0000173,0.276,0.869,160.02,4
spotify:track:0Z2J91b2iTGLVTZC4fKgxf,"Hit 'Em Up - Single Version","Greatest Hits","2Pac;Outlawz",1998-01-01,312626,85,true,quirky613,2026-06-25T23:48:06Z,"","2Pac Greatest Hits",0.916,0.844,7,-3.967,1,0.236,0.0394,0,0.0778,0.586,95.19,4
spotify:track:3BUWNzPWz2mDbptZmGEXpB,"Let It All Work Out","Tha Carter V","Lil Wayne;Sampha",2018-09-28,316192,82,true,quirky613,2026-06-25T23:48:11Z,"","Young Money Records, Inc.",0.551,0.562,11,-6.862,1,0.163,0.0218,0,0.302,0.438,135.872,4
spotify:track:3XVozq1aeqsJwpXrEZrDJ9,"Ice Ice Baby","Vanilla Ice Is Back! - Hip Hop Classics","Vanilla Ice",2008-11-04,254466,75,false,quirky613,2026-06-25T23:48:24Z,"","X-Ray Records",0.979,0.792,2,-2.784,1,0.0388,0.0025,0.00000771,0.102,0.583,116.012,4
spotify:track:3CU9TyxcGANE9kt0dkA6bH,"Tell Me Something Good","Funk Overload","Maceo Parker",1998-08-25,220106,0,false,quirky613,2026-06-25T23:54:46Z,"","What Are Records",0.533,0.738,6,-6.467,0,0.0889,0.051,0.0000166,0.382,0.748,155.918,4
spotify:track:5OA2EQqiP7r7Zcl6nw8ICW,"I Need A Dollar","Good Things","Aloe Blacc",2010-09-28,244386,0,false,quirky613,2026-06-25T23:55:51Z,"southern hip hop","Stones Throw Records",0.84,0.481,8,-7.152,0,0.033,0.199,0,0.0857,0.96,95.513,4
spotify:track:4osg3vT6sXv6wNxm9Z6ucQ,"Rehab","Back To Black","Amy Winehouse",2006-01-01,213760,1,false,quirky613,2026-06-25T23:58:25Z,"old school hip hop,new jack swing,east coast hip hop","Universal Music Group",0.434,0.872,0,-2.974,1,0.0702,0.0473,0.00000183,0.396,0.732,71.515,4
spotify:track:2s4BsyV3KhhrtsdtNfzoqb,"Back To Black","Back To Black","Amy Winehouse",2006-01-01,240440,1,true,quirky613,2026-06-25T23:58:25Z,"old school hip hop,new jack swing,east coast hip hop","Universal Music Group",0.49,0.725,10,-3.304,1,0.0392,0.123,0.0000268,0.0983,0.335,123.28,4
spotify:track:6WAhLCL1XchQzYjl15rnFp,"Say My Name","Say My Name","Destiny's Child",2000-02-21,268026,48,false,quirky613,2026-06-25T23:59:53Z,"edm","Columbia",0.632,0.631,5,-3.801,0,0.13,0.311,0,0.142,0.684,68.88,4
spotify:track:54X78diSLoUDI3joC2bjMz,"Purple Rain","Purple Rain","Prince",1984-06-25,520786,8,false,quirky613,2026-06-26T00:00:49Z,"old school hip hop,gangster rap,west coast hip hop,g-funk,hip hop","Rhino/Warner Records",0.367,0.452,10,-10.422,1,0.0307,0.0353,0.00228,0.689,0.189,113.066,4
spotify:track:6wBHYoPsAqS88OwfjCvlaq,"By Your Side - Remastered","The Ultimate Collection","Sade",2011-05-09,279746,47,false,quirky613,2026-06-26T00:00:49Z,"french house,electronic,electro","RCA Records Label",0.645,0.496,11,-10.17,1,0.0291,0.0352,0.00543,0.0915,0.563,145.931,4
spotify:track:6qspW4YKycviDFjHBOaqUY,"Waterfalls","Crazysexycool","TLC",1994-11-15,279506,80,false,quirky613,2026-06-26T00:02:10Z,"","Arista/LaFace Records",0.769,0.505,1,-7.345,1,0.0829,0.311,0.0000749,0.0777,0.757,171.804,4
spotify:track:1KGi9sZVMeszgZOWivFpxs,"No Scrubs","Fanmail","TLC",1999-02-23,214400,88,false,quirky613,2026-06-26T00:02:10Z,"","Arista/LaFace Records",0.743,0.675,8,-4.267,0,0.0953,0.0251,0.000717,0.0685,0.59,92.909,4
spotify:track:60wwxj6Dd9NJlirf84wr2c,"Clarity","Clarity","Zedd;Foxes",2012-01-01,271426,84,false,quirky613,2026-06-26T00:02:19Z,"","Interscope",0.509,0.781,8,-3.48,1,0.072,0.0398,0,0.0749,0.176,128,4
spotify:track:0NWQTyapmz4GuDTSN9xTB7,"Candyman","Candyman","Zedd;Aloe Blacc",2016-02-26,178920,52,false,quirky613,2026-06-26T00:02:19Z,"southern hip hop","UMGRI Interscope",0.572,0.864,2,-4.098,0,0.0477,0.0215,0,0.375,0.26,149.945,4
spotify:track:0PDUDa38GO8lMxLCRc4lL1,"PILLOWTALK","Mind Of Mine (Deluxe Edition)","ZAYN",2016-03-25,202749,83,true,quirky613,2026-06-26T00:02:19Z,"","RCA Records Label",0.584,0.7,11,-4.275,1,0.0456,0.117,0,0.0939,0.438,124.944,4
spotify:track:5A6OHHy73AR5tLxgTc98zz,"Black and Yellow","Rolling Papers","Wiz Khalifa",2011-03-29,217666,82,true,quirky613,2026-06-26T00:02:19Z,"soft pop","Rostrum/Atlantic",0.684,0.834,2,-4.524,0,0.0675,0.0646,0,0.271,0.538,164.02,4
spotify:track:6Ldj81kZ3F1kt7RMEBJfPw,"Live Your Life - feat. Rihanna","Paper Trail (UK Version [Explicit])","T.I.;Rihanna",2008-09-08,338853,0,true,quirky613,2026-06-26T00:02:44Z,"christian,christian pop,christian hip hop,worship,christian lo-fi,christian r&b,old school hip hop,east coast hip hop","Atlantic Records",0.375,0.862,11,-3.363,0,0.255,0.071,0,0.211,0.478,159.841,4
spotify:track:2IY7eOUDjw2ArKYxKa2jXc,"Starboy","Starboy","The Weeknd;Daft Punk",2016-09-22,230466,3,true,quirky613,2026-06-26T00:02:44Z,"","Universal Republic Records",0.682,0.592,7,-7.033,1,0.281,0.169,0.00000549,0.136,0.5,186.041,4
spotify:track:2PIvq1pGrUjY007X5y1UpM,"Earned It (Fifty Shades Of Grey) - From The ""Fifty Shades Of Grey"" Soundtrack","Earned It (Fifty Shades Of Grey) [From The ""Fifty Shades Of Grey"" Soundtrack]","The Weeknd",2014-12-23,252226,74,false,quirky613,2026-06-26T00:02:44Z,"","Fifty Shades of Grey",0.659,0.381,2,-5.922,0,0.0304,0.385,0,0.0972,0.426,119.844,3
spotify:track:0Gi17qCJh9e9RJxLaYkm9l,"Dark Times","Beauty Behind The Madness","The Weeknd;Ed Sheeran",2015-08-28,260640,0,true,quirky613,2026-06-26T00:02:44Z,"","Universal Music Group",0.585,0.421,7,-9.593,1,0.0707,0.106,0.00000954,0.14,0.24,132.986,3
spotify:track:4vp2J1l5RD4gMZwGFLfRAu,"I Gotta Feeling","THE E.N.D. (THE ENERGY NEVER DIES)","Black Eyed Peas",2009-01-01,289133,9,false,quirky613,2026-06-26T00:02:44Z,"art pop","Interscope",0.743,0.766,0,-6.375,1,0.0265,0.0873,0,0.509,0.61,127.96,4
spotify:track:1DqdF42leyFIzqNDv9CjId,"Dynamite","Rokstarr","Taio Cruz",2010-01-01,203866,76,false,quirky613,2026-06-26T00:02:44Z,"","Universal-Island Records Ltd.",0.754,0.804,4,-3.177,1,0.0853,0.00332,0,0.0329,0.818,119.968,4
spotify:track:66TRwr5uJwPt15mfFkzhbi,"Crank That (Soulja Boy)","souljaboytellem.com","Soulja Boy",2007-01-01,221933,80,false,quirky613,2026-06-26T00:02:44Z,"","Collipark / Interscope",0.733,0.74,0,-2.18,1,0.0905,0.513,0,0.0468,0.799,140.2,4
spotify:track:1CI6YgwwNq3VfhgxPuEpE6,"Ride","SoMo","SoMo",2014-01-01,289133,59,true,quirky613,2026-06-26T00:02:44Z,"","Universal Records",0.699,0.524,11,-7.522,1,0.051,0.412,0,0.0844,0.31,114.922,4
spotify:track:2NBQmPrOEEjA8VbeWOQGxO,"Drop It Like It's Hot","R&G (Rhythm & Gangsta): The Masterpiece","Snoop Dogg;Pharrell Williams",2004-01-01,266066,80,true,quirky613,2026-06-26T00:02:44Z,"christian hip hop,trap soul","Geffen",0.888,0.632,1,-3.872,1,0.219,0.19,0,0.101,0.662,91.979,4
spotify:track:5kGCh49aqeRMkEOhQ9mcrW,"Party Like A Rock Star","Party Like A Rockstar","SHOP BOYZ",2007-01-01,253000,50,true,quirky613,2026-06-26T00:02:44Z,"","Universal (MT)",0.611,0.689,7,-4.976,1,0.041,0.00455,0,0.514,0.704,144.992,4
spotify:track:1hGy2eLcmC8eKx7qr1tOqx,"Beautiful Girls","Beautiful Girls","Sean Kingston",2007-07-23,225373,85,false,quirky613,2026-06-26T00:02:44Z,"","Epic",0.762,0.661,1,-6.075,0,0.0687,0.15,0,0.256,0.769,130.009,4
spotify:track:4cxMGhkinTocPSVVKWIw0d,"Losin Control","There's Really A Wolf","Russ",2017-05-05,237506,75,true,quirky613,2026-06-26T00:02:44Z,"experimental hip hop","Columbia",0.759,0.245,6,-6.545,1,0.138,0.515,0.000154,0.102,0.209,96.992,4
spotify:track:0ByMNEPAPpOR5H69DVrTNy,"Don't Stop The Music","Good Girl Gone Bad: Reloaded","Rihanna",2008-06-02,267080,89,false,quirky613,2026-06-26T00:02:44Z,"old school hip hop,east coast hip hop","Def Jam Recordings",0.834,0.669,6,-5.582,0,0.0637,0.0341,0.0000718,0.0535,0.547,122.669,4
spotify:track:7xLooJiPfa5xpI1Xvm9Ja5,"Kiss It Better","ANTI (Deluxe)","Rihanna",2016-01-28,253080,0,true,quirky613,2026-06-26T00:02:44Z,"old school hip hop,east coast hip hop","Roc Nation / Rihanna",0.619,0.806,3,-4.8,0,0.0483,0.272,0,0.0671,0.877,95,4
spotify:track:1Tt4sE4pXi57mTD1GCzsqm,"Needed Me","ANTI","Rihanna",2016-01-28,191600,2,true,quirky613,2026-06-26T00:02:44Z,"old school hip hop,east coast hip hop","Roc Nation / Rihanna",0.671,0.314,5,-8.091,0,0.244,0.11,0,0.0825,0.296,110.898,4
spotify:track:30cSNer6TV8x2utjULVeQ5,"SOS","A Girl Like Me","Rihanna",2006-04-10,238920,82,false,quirky613,2026-06-26T00:02:44Z,"old school hip hop,east coast hip hop","Def Jam Recordings",0.677,0.671,7,-4.905,1,0.0361,0.004,0.0000507,0.413,0.527,137.046,4
spotify:track:6zF96W2EXWc10w0I2Wd0DI,"Sexy Can I (feat. Yung Berg)","Sexy Can I","Ray J;Yung Berg",2008-01-08,204040,0,false,quirky613,2026-06-26T00:02:44Z,"tropical house","eOne Music",0.575,0.686,1,-6.008,1,0.319,0.296,0,0.617,0.925,172.132,4
spotify:track:6fujklziTHa8uoM5OQSfIo,"Black Beatles","SremmLife 2 (Deluxe)","Rae Sremmurd;Gucci Mane",2016-08-12,291893,87,true,quirky613,2026-06-26T00:02:44Z,"nu disco,french house,indie dance","Mike WiLL Made-It",0.794,0.632,0,-6.163,1,0.0649,0.142,0,0.128,0.355,145.926,4
spotify:track:4xnp9a7MTK2fY1ouIhX04b,"Once or Twice","Jesus Never Wore a Suit","Radio B;Nickelus F;Fly Anakin;Henny L.O.",2018-02-28,251772,0,true,quirky613,2026-06-26T00:02:44Z,"","The Association Of Great Minds",0.531,0.705,10,-6.711,0,0.434,0.064,0,0.241,0.445,177.269,4
spotify:track:7MMfKdXKwnnZBT8vIuCvLs,"Dope Man","The Best Of N.W.A: The Strength Of Street Knowledge","N.W.A.",2006-01-01,375733,0,true,quirky613,2026-06-26T00:03:01Z,"","Priority Records",0.753,0.702,7,-7.922,1,0.271,0.00769,0,0.123,0.727,176.483,4
spotify:track:4LujRMTMwAfFKjm45tixHY,"Straight Outta Compton","Straight Outta Compton (2002 - Remaster)","N.W.A.",1988-08-08,259226,1,true,quirky613,2026-06-26T00:03:01Z,"","Priority Records",0.831,0.935,8,-6.02,1,0.197,0.0374,0,0.33,0.367,102.836,4
spotify:track:6Rz2szeKX4Bw01ieebhkgs,"Parental Discretion Iz Advised","Straight Outta Compton","N.W.A.",1988-08-08,315998,0,true,quirky613,2026-06-26T00:03:01Z,"","Universal Music Group",0.662,0.755,6,-7.767,0,0.261,0.0278,0,0.114,0.874,95.792,4
spotify:track:1pOIpxfrQ8AszXZdKR3aH3,"Gangsta Gangsta","Straight Outta Compton","N.W.A.",1988-08-08,336917,65,true,quirky613,2026-06-26T00:03:01Z,"","Priority Records",0.894,0.698,6,-8.264,0,0.275,0.0279,0.00000356,0.329,0.695,98.104,4
spotify:track:5n8Aro6j1bEGIy7Tpo7FV7,"Fuck Tha Police","Straight Outta Compton","N.W.A.",1988-08-08,345717,72,true,quirky613,2026-06-26T00:03:01Z,"","Priority Records",0.859,0.75,8,-8.325,0,0.303,0.0193,0,0.0538,0.857,98.691,4
spotify:track:6NLLIPKjqFRnbCorRNTEHe,"Express Yourself - Remix","Greatest Hits","N.W.A.",1996-07-02,261399,58,true,quirky613,2026-06-26T00:03:01Z,"","Priority Records",0.852,0.803,6,-6.929,0,0.264,0.00204,0,0.121,0.752,96.2,4
spotify:track:59RSrxkSKSixEWBAIvE5Wa,"Starships","Pink Friday ... Roman Reloaded (Deluxe)","Nicki Minaj",2012-01-01,210626,60,true,quirky613,2026-06-26T00:03:01Z,"old school hip hop,gangster rap,west coast hip hop,hip hop,rap,g-funk","Nicki Minaj/Cash Money",0.747,0.716,11,-2.457,0,0.0751,0.135,0,0.251,0.751,125.006,4
spotify:track:5051g33Kqwf5IuVTjb2nMh,"Fly","Pink Friday (Explicit Version)","Nicki Minaj;Rihanna",2010-01-01,212920,0,true,quirky613,2026-06-26T00:03:01Z,"old school hip hop,gangster rap,west coast hip hop,hip hop,rap,g-funk,east coast hip hop","Universal Music Group",0.661,0.847,10,-4.828,1,0.0384,0.0149,0.000148,0.104,0.182,119.889,4
spotify:track:4aVFzUi0qlGQt0udeiAM5b,"Thats Fact","STUCK","Nickelus F",2018-05-11,131317,17,true,quirky613,2026-06-26T00:03:01Z,"","AGM",0.744,0.451,11,-9.168,0,0.108,0.00374,0.00000324,0.301,0.343,133.924,4
spotify:track:07FkzikE6FuHIa8Ma7zJGc,"Lie","Perception","NF",2017-10-06,209213,76,false,quirky613,2026-06-26T00:03:01Z,"","NF Real Music",0.749,0.659,5,-6.419,1,0.167,0.161,0,0.246,0.185,95.008,4
spotify:track:06iMqWThw4w8fTFyccvOwr,"Ride Wit Me","Country Grammar","Nelly;City Spud",2000-06-27,291781,3,true,quirky613,2026-06-26T00:03:01Z,"r&b","Universal/Island Def Jam",0.854,0.692,7,-6.625,1,0.0479,0.0668,0,0.247,0.753,101.865,4
spotify:track:6r3v7nkYQGiHfgNTrpRAwx,"I Love It When You Cry","I Love It When You Cry","Moxie Raia",2015-04-12,181230,26,false,quirky613,2026-06-26T00:03:01Z,"southern hip hop,new orleans bounce","Ultra Records, LLC",0.485,0.595,2,-6.809,1,0.038,0.000508,0,0.0697,0.505,146.983,4
spotify:track:7neVcKsbivjMDIkdfoao5m,"Bow Chicka Wow Wow (feat. Lil' Wayne)","Bow Chicka Wow Wow (feat. Lil' Wayne)","Mike Posner;Lil Wayne",2011-02-03,223253,55,true,quirky613,2026-06-26T00:03:49Z,"","J Records",0.626,0.67,7,-5.381,1,0.0534,0.318,0,0.0429,0.523,73.422,4
spotify:track:1MtUq6Wp1eQ8PC6BbPCj8P,"I Took A Pill In Ibiza - Seeb Remix","At Night, Alone.","Mike Posner;Seeb",2016-05-06,197933,70,true,quirky613,2026-06-26T00:03:49Z,"","Monster Mountain, LLC / Island",0.664,0.714,7,-6.645,0,0.111,0.0353,0.00000842,0.0843,0.71,101.969,4
spotify:track:1j4UohqBF9V77wcuyvXi3R,"Gone In September","31 Minutes to Takeoff","Mike Posner",2010-08-09,218893,29,false,quirky613,2026-06-26T00:03:49Z,"","J Records",0.723,0.582,6,-5.61,1,0.0284,0.109,0,0.0722,0.577,98.016,4
spotify:track:2V4bv1fNWfTcyRJKmej6Sj,"Cooler Than Me - Single Mix","31 Minutes to Takeoff","Mike Posner;Gigamesh",2010-08-09,213293,83,false,quirky613,2026-06-26T00:03:49Z,"","J Records",0.768,0.82,7,-4.63,0,0.0474,0.179,0,0.689,0.625,129.965,4
spotify:track:5OFKWrKbS8iTIGxgjyHDzW,"Coffee (F***ing) (feat. Wale)","Coffee (F***ing) (feat. Wale)","Miguel;Wale",2015-05-01,314053,50,true,quirky613,2026-06-26T00:03:49Z,"","ByStorm Entertainment/RCA Records",0.543,0.667,8,-7.333,1,0.0633,0.0165,0.0000269,0.15,0.196,162.067,4
spotify:track:1kusepF3AacIEtUTYrw4GV,"Paper Planes","Kala","M.I.A.",2007-01-01,203760,6,false,quirky613,2026-06-26T00:03:49Z,"g-funk,west coast hip hop,gangster rap,old school hip hop,hip hop,rap","Interscope",0.447,0.848,2,-6.175,1,0.222,0.033,0.0000745,0.722,0.485,172.247,4
spotify:track:1lHyxaX6V9ewCD1d0tUvG7,"End Of The Road","Lace Up (Deluxe)","mgk;blackbear",2012-01-01,244266,47,true,quirky613,2026-06-26T00:03:49Z,"","Bad Boy / Interscope",0.766,0.704,9,-6.162,0,0.166,0.174,0,0.203,0.26,91.56,4
spotify:track:4NTWZqvfQTlOMitlVn6tew,"The Show Goes On","Lasers","Lupe Fiasco",2011-03-04,239613,77,true,quirky613,2026-06-26T00:03:49Z,"","1st & 15th/Atlantic",0.591,0.889,7,-3.839,1,0.115,0.0189,0,0.155,0.65,143.067,4
spotify:track:1Hi6hnui5MuGmIYh0hOTtP,"How Low","Battle Of The Sexes","Ludacris",2010-01-01,201586,0,true,quirky613,2026-06-26T00:03:49Z,"","Disturbing Tha Peace Recordings, Inc.",0.785,0.498,1,-6.977,1,0.0533,0.00248,0.00000123,0.224,0.418,143.96,4
spotify:track:1JFx9R87En9oJOi4DRH1e9,"Nikki","Under Pressure (Deluxe)","Logic",2014-10-21,203506,55,true,quirky613,2026-06-26T00:03:49Z,"cloud rap,experimental hip hop","Def Jam Recordings",0.669,0.737,10,-7.549,0,0.0353,0.0697,0,0.152,0.573,97.996,4
spotify:track:3lWCa9e0KhDghboM5L9C6d,"Soul Food","Under Pressure (Deluxe)","Logic",2014-10-21,292933,53,true,quirky613,2026-06-26T00:03:49Z,"cloud rap,experimental hip hop","Def Jam Recordings",0.519,0.869,1,-4.546,0,0.281,0.0569,0,0.332,0.251,167.822,4
spotify:track:4QRWA5UqYU1st9aO0UfxOj,"Fade Away","The Incredible True Story","Logic",2015-11-13,287400,54,true,quirky613,2026-06-26T00:03:49Z,"cloud rap,experimental hip hop","Def Jam Recordings",0.709,0.787,1,-2.377,1,0.235,0.27,0.00114,0.296,0.607,75.986,4
spotify:track:7BKUWh5sdtdS17crohRe4L,"Black SpiderMan","Everybody","Logic;Damian Lemar Hudson",2017-05-05,331266,50,true,quirky613,2026-06-26T00:03:49Z,"cloud rap,experimental hip hop,indie","Def Jam Recordings",0.611,0.867,1,-5.298,1,0.0896,0.11,0.000105,0.346,0.336,140.031,4
spotify:track:6OQea06z3cbOqYgG2O6eOZ,"Killing Spree","Everybody","Logic;Ansel Elgort",2017-05-05,206613,44,true,quirky613,2026-06-26T00:03:49Z,"cloud rap,experimental hip hop","Def Jam Recordings",0.856,0.757,1,-5.782,0,0.225,0.0293,0,0.105,0.177,124.069,4
spotify:track:1py4qzrEEkOvU8uTHYLuOW,"Super Mario World","Bobby Tarantino","Logic",2016-07-01,177680,48,true,quirky613,2026-06-26T00:03:49Z,"cloud rap,experimental hip hop","Def Jam Recordings",0.862,0.662,0,-7.19,1,0.209,0.0548,0,0.0993,0.394,131.964,4
spotify:track:2c8sgbZoEanC3QyFNZxUcA,"Flexicution","Bobby Tarantino","Logic",2016-07-01,218946,59,true,quirky613,2026-06-26T00:03:49Z,"cloud rap,experimental hip hop","Def Jam Recordings",0.782,0.713,0,-6.576,0,0.0899,0.0619,0.00125,0.108,0.68,159.839,4
spotify:track:6t2eIONH4Sax3R21QWiKNp,"Believe Me","Believe Me","Lil Wayne;Drake",2014-05-28,337640,67,true,quirky613,2026-06-26T00:03:49Z,"country hip hop","CM/Republic",0.843,0.49,10,-8.801,0,0.173,0.271,0,0.111,0.192,91.935,4
spotify:track:2EEeOnHehOozLq4aS0n6SL,"iSpy (feat. Lil Yachty)","iSpy (feat. Lil Yachty)","KYLE;Lil Yachty",2016-12-02,253106,72,true,quirky613,2026-06-26T00:04:43Z,"","independently popular.",0.746,0.653,7,-6.745,1,0.289,0.378,0,0.229,0.672,75.016,4
spotify:track:2a3SHGbb2dPU4TvbfpMWJF,"Sex & Super Smash Bros.","Beautiful Loser","KYLE",2013-08-05,203489,0,true,quirky613,2026-06-26T00:04:43Z,"","Indie-Pop",0.751,0.784,9,-4.876,0,0.175,0.119,0,0.071,0.762,117.016,4
spotify:track:7EKOezTOQmncyU306Ltdd9,"Hotel","Hotel","Kid Ink;Chris Brown",2015-01-09,218880,0,true,quirky613,2026-06-26T00:04:43Z,"hip hop,west coast hip hop","Tha Alumni Music Group/88 Classic/RCA Records",0.78,0.581,10,-6.996,0,0.17,0.00497,0,0.215,0.693,102.87,4
spotify:track:5iSEsR6NKjlC9SrIJkyL3k,"Pursuit Of Happiness (Nightmare)","Man On The Moon: The End Of Day","Kid Cudi;MGMT;Ratatat",2009-09-15,295293,73,true,quirky613,2026-06-26T00:04:43Z,"west coast hip hop,old school hip hop,g-funk,gangster rap","Kid Cudi/Universal Records",0.629,0.606,0,-8.951,1,0.0412,0.484,0.0001,0.298,0.288,115.275,4
spotify:track:5FEXPoPnzueFJQCPRIrC3c,"Day 'N' Nite (nightmare)","Man On The Moon: The End Of Day","Kid Cudi",2009-09-15,221266,69,false,quirky613,2026-06-26T00:04:43Z,"west coast hip hop,old school hip hop,g-funk,gangster rap","Kid Cudi/Universal Records",0.871,0.44,11,-6.25,0,0.0762,0.499,0.00000414,0.114,0.798,137.996,4
